,PSJudge,avgEVC,avgSD,elle,files,groupId,il,ils,je,keywords,le,nous,perNeg,perNegDoc,perPos,perPosDoc,pronounFrac,timeRun,vous,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
41,0.388710113807,0.685313733693,0.758967046004,0.00150631999476,10,MehrBaba_train3,0.0208265112319,0.0079900451896,0.0233807060056,"baba, imperson, realiz, mind, master, shri, imper, pure, plane, finit, love, discipl, perfect, suffer, self, real, conscious, spiritu, reaction, feel",0.0144737703844,0.0108062086581,0.0203751118783,0.3,0.0290385203502,0.7,0.696835447168,15.9460909367,0.00720413910538,MehrBaba,8,5.41,4,4.72946625602,4
61,0.259485286881,0.592269271966,0.689073405584,0.00391900718485,10,Shepherd_train10,0.023239025061,0.00996940424215,0.0259204510296,"don, get, ask, god, thing, christ, want, lord, know, ill, say, said, wisdom, will, rememb, faith, let, look, trust, pray",0.0116195125305,0.0244422290213,0.0238841216172,0.2,0.0345234530103,0.8,0.568764962677,31.4832201004,0.0190793770841,Shepherd,4,4.32666666667,4,4.52979213989,4
72,0.328267477204,0.560380067253,0.686349115384,0.00321737381862,1,TrumpRemarks_test5,0.00542931831892,0.00985320731953,0.00965212145586,"applaus, isi, terror, thank, radic, clinton, will, obama, hillari, screen, wound, refuge, want, realli, libya",0.0108586366378,0.0361954554595,0.0361954554595,1.0,0.0283531067766,0.0,0.693009118541,6.32594513893,0.0066358335009,TrumpRemarks,7,6.68,7,6.33976619126,7
4,0.277558752144,0.656164834755,0.734465915808,0.00417642864419,10,DorothyDay_train3,0.0142100438016,0.00896404196801,0.0178262198228,"worker, love, pray, tri, bomb, say, christ, priest, too, rememb, fear, know, joy, shall, feel, ask, maurin, god, bishop, get",0.011765305083,0.0211368035041,0.0255719063434,0.6,0.0240284476369,0.4,0.679555315842,21.2151770592,0.00560252623001,DorothyDay,4,6.01,7,5.49981833818,4
9,0.333941124278,0.822430186397,0.713792327369,0.000668698987118,10,PastorAnderson_train4,0.015586586685,0.0163437899498,0.0229127741174,"say, bibl, get, repent, want, vers, sin, know, talk, thing, let, tell, look, unto, shall, save, christ, whi, lot, someth",0.0177303569673,0.0136984954273,0.0226637554274,0.3,0.0253598064632,0.7,0.648558185742,106.361842155,0.028164027928,PastorAnderson,2,2.22,2,2.70508673444,2
40,0.371638087967,0.687412041727,0.747999577092,0.000293496125851,10,MehrBaba_train4,0.0224818032402,0.0107419582062,0.0105658605306,"baba, meher, love, mind, divin, infinit, conscious, realiz, know, self, spiritu, mediocr, feel, reaction, want, mental, ignor, avatar, almighti, noth",0.0184315567035,0.00857008687485,0.0163005406658,0.0,0.0338790959854,1.0,0.719516120477,17.7685110569,0.0136182202395,MehrBaba,8,5.14,4,5.4491856328,8
12,0.326610852106,0.636907704893,0.726317798709,0.000549677064724,10,Bahai_train4,0.0072832211076,0.0109935412945,0.00810773670469,"baha'i, baha'u'llah, abdu'lbaha, courag, prophet, spirit, spank, sick, punish, christ, let, divin, heal, revel, muhammad, god, whi, excit, say, realiti",0.00645870551051,0.00755805963996,0.0248119907178,0.3,0.0321893248875,0.7,0.592177642785,7.65371513367,0.00618386697815,Bahai,6,5.52666666667,6,5.28948038152,6
83,0.833333333333,0.441838782492,0.48805879145,0.042471042471,1,TrumpStatements_test0,0.0,0.00772200772201,0.034749034749,"hillari, clinton, illeg, obvious, statement, jeb, desper, tri, tone, send, want, immigr, know, spend, download",0.011583011583,0.00772200772201,0.046332046332,1.0,0.034749034749,0.0,0.916666666667,1.30812287331,0.0,TrumpStatements,1,6.60333333333,7,5.12951327511,7
81,0.214285714286,0.413240906624,0.0271856247334,0.0,1,TrumpStatements_test2,0.0,0.0150943396226,0.00377358490566,"obama, negoti, iran, agreement, nuclear, incompet, get, danger, statement, uranium, lengthi, pay, closer, inspect, dollar",0.00377358490566,0.022641509434,0.022641509434,0.0,0.0339622641509,1.0,0.428571428571,0.949632167816,0.0,TrumpStatements,1,4.97333333333,1,5.12763439447,7
30,0.38729668737,0.704596586164,0.71278159688,0.000707213578501,10,WBC_train11,0.02185932879,0.0144335862158,0.0135977883503,"shall, unto, sin, god, mose, love, thou, lord, thi, heaven, hath, bless, let, thing, pharaoh, christ, belov, say, wit, sermon",0.00880802365951,0.0157515751575,0.0318606777356,0.4,0.0300428441161,0.6,0.561569621965,32.8299899101,0.0106082036775,WBC,1,5.00333333333,4,2.31041265358,1
11,0.28624348917,0.724378151101,0.646207901571,0.000257997936017,10,SeaShepherds_train1,0.00193498452012,0.0135448916409,0.0114809081527,"whale, seal, shepherd, costa, danish, seaworld, slaughter, greenpeac, fish, hsus, rican, coco, orca, eat, dolphin, arrest, vessel, diminish, illeg, pilot",0.00838493292054,0.0132868937049,0.0378503139461,0.8,0.0218361682825,0.2,0.497162185087,7.70941901207,0.00245098039216,SeaShepherds,2,4.98666666667,6,4.75841430028,7
5,0.384126656865,0.758675993689,0.718256423613,0.00157099484572,10,PastorAnderson_train2,0.0131239850314,0.0187901574525,0.0206435783379,"say, get, bibl, want, vers, unto, let, know, save, thing, talk, chapter, whi, shall, lot, tell, preach, husband, look, sin",0.018401821648,0.0140595212879,0.0177820490943,0.0,0.0242523785759,1.0,0.712494190576,119.696077108,0.0269275577208,PastorAnderson,2,2.57333333333,2,2.64951488508,2
25,0.468174424119,0.663551018844,0.608047785096,0.000515635395875,10,NaumanKhan_train10,0.014254823686,0.0207085828343,0.016999334664,"allah, know, say, get, talk, quran, don't, thing, someth, gon, want, swt, realli, ayah, happen, surah, whi, qur'an, look, think",0.0168163672655,0.0152029274784,0.0145380825876,0.1,0.0199754362627,0.9,0.752356752832,68.3818659782,0.039753825682,NaumanKhan,3,3.1,3,3.17334572135,3
59,0.239385529267,0.624489830643,0.673592156451,0.00360620266859,10,Shepherd_train2,0.019401370357,0.0116480346195,0.0238369996394,"don, get, sin, want, christ, know, god, thing, grace, ill, hell, ask, save, said, thank, preach, jesus, someth, heaven, whi",0.0132347637937,0.023079697079,0.0268032622004,0.4,0.0294169070846,0.6,0.586019054587,30.5381400585,0.015614857555,Shepherd,4,4.91333333333,4,4.97210357019,4
69,0.505376344086,0.510956091235,0.617711159904,0.00733333333333,1,TrumpRemarks_test14,0.00133333333333,0.00666666666667,0.0186666666667,"job, clinton, hillari, will, dollar, insid, tpp, uranium, voic, ohio, put, fight, ericsson, dream, africanamerican",0.00533333333333,0.0393333333333,0.0186666666667,0.0,0.0346666666667,1.0,0.752688172043,2.86091184616,0.014,TrumpRemarks,7,5.76333333333,7,6.97659683537,7
44,0.450727823211,0.714386141511,0.792141173955,0.000252429635239,10,ISIS_train2,0.0101813286213,0.0192267238841,0.00349194328748,"allah, mujāhidīn, crusad, camp, regim, khilāfah, alayhi, faction, abū, sallallāhu, sallam, jihād, islam, dabiq, ibn, prophet, shām, dābiq, libya, muslim",0.00992889898607,0.00757288905718,0.022356724377,0.9,0.0153942124295,0.1,0.719279488638,25.4715209007,0.00828810635702,ISIS,1,1.4,1,2.353349933,1
28,0.379999454109,0.796946962402,0.725420788041,0.00085674508264,10,WBC_train10,0.024131653161,0.0151715275051,0.0150644343698,"shall, unto, prophet, job, belov, wit, lord, god, thing, say, sermon, thou, thi, sin, thee, mose, hath, fals, sunday, christ",0.00881733480884,0.010709313533,0.0286390393359,0.5,0.0264944559253,0.5,0.592568915778,29.8727970123,0.00606861100203,WBC,1,4.48,1,2.30468333193,1
45,0.345760963941,0.724937256825,0.813897780813,5.80214679431e-05,10,ISIS_train10,0.0158978822164,0.023440673049,0.00765883376849,"allah, tandhīm, crusad, abū, sallallāhu, alayhi, ibn, sallam, jihād, shām, said, plot, messeng, apost, hijrah, umar, dabiq, waziristan, faction, inde",0.0105889178996,0.00501885697708,0.023563371158,0.8,0.0153737708179,0.2,0.713476184843,38.5428922176,0.0101247461561,ISIS,1,1.39,1,2.02158887523,1
0,0.235609152833,0.74480176466,0.695831258907,0.00494168808065,10,DorothyDay_train2,0.0150227317652,0.0129472227713,0.0142320616723,"worker, prison, love, strike, too, ask, hour, say, poverti, tri, put, pay, talk, room, grape, christ, grower, mroconnel, farm, reader",0.00983395928049,0.0210021743428,0.0249520035132,0.5,0.0256325519878,0.5,0.670288261626,21.8933088779,0.00316268037161,DorothyDay,4,5.88333333333,4,4.83444792829,4
1,0.307047521249,0.738600089018,0.770463764382,0.00593628388629,10,DorothyDay_train10,0.0132577006794,0.0137194116483,0.0192599432755,"worker, farm, room, talk, say, maurin, get, too, know, prayer, strike, tell, ammon, want, teresa, will, reader, joy, night, here",0.0096959303476,0.0169513884308,0.0174569556819,0.1,0.0243843721585,0.9,0.673777622583,16.8149838448,0.00356177033177,DorothyDay,4,5.66666666667,4,5.07921112698,6
